lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_class,evidence_components,score_details,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,match_reason,evidence_urls,manual_review_needed,evidence_class,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence
lineage_yayapa_ukbb_risk,4,73860,Integrative Analysis of Histopathological Images and Genomic Data Predicts Metastasis for Colorectal Cancer,Professor Min Seob Kwak,Kyung Hee University,candidate,38.4,B,B,application_notes_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""assessment"", ""derived"", ""features"", ""for"", ""image"", ""images"", ""two""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""for"", ""images""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,5,134960,"Artificial intelligence (AI) and radiomics for cardiac and brain magnetic resonance based imaging analysis: artifact reduction, quality assessment and interaction between cardiac and brain",,Shanghai Jiao Tong University,candidate,38.37,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic; repo_path_similarity,"{""application_notes_tokens"": [""features"", ""for"", ""image"", ""images"", ""non"", ""paper"", ""questions"", ""radiomics"", ""structure""], ""application_title_topic_tokens"": [""assessment""], ""data_types"": [""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""assessment"", ""for"", ""radiomics""], ""repo_path_tokens"": [""radiomics""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,6,823964,From genotype to target: data-driven functional genomics for therapeutic discovery in common chronic and fibrotic diseases,,Relation Therapeutics Limited,candidate,38.11,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""1038"", ""derived"", ""doi"", ""for"", ""questions"", ""two""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven"", ""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,7,881679,End-to-End AI-Driven Prediction of Glaucoma-Linked Genetic Variants from OCT Retinal Imaging,,Domp� Farmaceutici S.p.A.,candidate,37.95,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""driven"", ""for"", ""image"", ""images"", ""non"", ""sources""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,8,51830,Identifying genetic factors for brain ageing,Dr Qiang Chen,Lieber Institute for Brain Development,candidate,37.8,B,B,application_notes_topic_overlap; commit_author_to_paper_author; data_type; institution_match; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""for"", ""image"", ""structure""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""institution_tokens"": [""for""], ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,9,784342,Deep Learning-Based Multimodal Integration of Imaging and Genetic Features for Carotid Atherosclerosis Characterization,,Beijing University of Chinese Medicine,candidate,37.64,B,B,application_notes_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic; repo_path_similarity,"{""application_notes_tokens"": [""derived"", ""driven"", ""features"", ""for"", ""image"", ""questions""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""features"", ""for""], ""repo_path_tokens"": [""features""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,10,778098,Predictive Modeling for Hypertensive Retinopathy Using AI-Driven Fundus Photography Analysis,,East Carolina University,candidate,37.55,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""driven"", ""for"", ""images"", ""sources""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven"", ""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,11,789279,Study of preclinical brain structure changes in response to occupational and environmental characteristics.,,Pusan National University,candidate,37.55,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""for"", ""images"", ""provided"", ""structure""], ""application_title_topic_tokens"": [""preclinical""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""preclinical"", ""structure""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,12,90519,Three natural experiments using the UK Biobank,,Manchester Metropolitan University,candidate,37.33,B,B,application_notes_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""features"", ""for"", ""questions"", ""reasons"", ""two""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""experiments""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,13,44891,Assessment of pleiotropic disease associations of haplotypes that possess special features,Professor Yutaka Yasui,St. Jude Children's Research Hospital,candidate,37.26,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic; repo_path_similarity,"{""application_notes_tokens"": [""features"", ""for""], ""application_title_topic_tokens"": [""assessment""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""assessment"", ""features""], ""repo_path_tokens"": [""features""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,14,109607,Assessment and prediction of early neurodegenerative diseases and dementia,,UK Dementia Research Institute,candidate,37.13,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""create"", ""for"", ""images"", ""questions""], ""application_title_topic_tokens"": [""assessment""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""assessment""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,15,30603,Predictive analytics for heart failure: enabling individualization of care and patient education through improved prognostication,Dr Cedric Manlhiot,Hospital for Sick Children,candidate,37.13,B,B,application_notes_topic_overlap; commit_author_to_paper_author; data_type; institution_match; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""assessment"", ""for"", ""non"", ""provided""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""institution_tokens"": [""for""], ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,16,775744,AI-Driven Retinal Analysis for Early Detection of Neurocognitive Disorders and Modifiable Risk Factors,,Florence Biosciences Inc.,candidate,36.8,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""features"", ""for"", ""images"", ""non""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven"", ""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,17,56329,Genomics-driven molecular refinement of the polygenic risk score of coronary heart disease,Professor Emmanouil Dermitzakis,University of Geneva,candidate,36.75,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""assessment"", ""derived"", ""driven"", ""for"", ""non""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,18,940419,AI-Driven Radiogenomic and Body Composition Analysis for Abdominal Tumor Diagnosis and Prognosis,,"Union Hospital, Tongji Medical College",candidate,36.4,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""assessment"", ""driven"", ""features"", ""for"", ""non"", ""questions"", ""radiomics""], ""application_title_topic_tokens"": [""driven""], ""data_types"": [""genotype""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""driven"", ""for""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,19,51347,MR-based assessment of neurological/psychiatric disorders,Dr Arne Ewald,Philips GmbH Innovative Technologies,candidate,36.3,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""for"", ""image"", ""images"", ""provided""], ""application_title_topic_tokens"": [""assessment""], ""data_types"": [""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""assessment""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yayapa_ukbb_risk,20,99541,Assessment of the distribution of variants in genes underlying neuromuscular diseases,,Sarepta Therapeutics Inc.,candidate,36.23,B,B,application_notes_topic_overlap; application_title_topic_overlap; commit_author_to_paper_author; data_type; paper_identifier; readme_title_topic,"{""application_notes_tokens"": [""any"", ""create"", ""follows"", ""for""], ""application_title_topic_tokens"": [""assessment""], ""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""B"", ""paper_identifiers"": {""doi"": ""10.1038/s41746-025-01771-3"", ""pubmed_id"": ""40715621""}, ""readme_title_tokens"": [""assessment""]}",false,true,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/12/2025-12-02-uk-biobank.md; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/total_radiomics.ipynb; https://github.com/yayapa/ukbb_risk; https://github.com/yayapa/ukbb_risk/blob/main/README.md; https://europepmc.org/article/MED/40715621; https://github.com/yayapa/ukbb_risk/blob/0f63774a07eee849cfa9e9b18a7550270fcf30df/analysisNumericFeatures/analysisNumericFeaturesTogether.ipynb,true,B,false,true,true,,,,,
lineage_yiguiz_ukbiobank_strs,1,85092,"Genetics, Fatty acids and Health Outcomes in the UKBiobank",Dr Nathan Tintle,Fatty Acid Research Institute,unresolved,10.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""ukbiobank""]}",false,false,true,,,,,,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,2,21988,The project of Quantum Pharmacutical company (q-pharm.com),Dr Peter Fedichev,Gero Pte Ltd.,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""com""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,3,491285,Identifying Novel Drug Targets Using Genetic Data from UKBiobank,,"Kanaph Therapeutics, Inc.",candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""ukbiobank""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,4,55681,Analysis of variants with low minor allele frequency in the UKBiobank cohort,Dr Jeanette Schmidt,Thermo Fisher Scientific,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""ukbiobank""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,5,1000805,Using big data to investigate the non-coding genome and its role in human disease,,University of Sheffield,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,6,1001139,"Development and validation of a risk prediction model for heart failure hospitalization at 1-, 3-, and 5-year horizons using routinely collected data",,"Klinrisk, Inc.",candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,7,1001461,Characterization of cross-trait genetic and environmental architectures using rare and common variants,,"University of California, San Francisco",candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,8,100235,Comparing variant distributions and Polygenic Risk Score between the UK Biobank and South Asian cohorts,,Strand Life Sciences Pvt Ltd,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,9,100242,Investigating genetic causal correlations of food allergy with human common diseases in UK Biobank cohort,,Fujian Medical University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,10,1002450,Development and External Validation of the DRABackground: HeterozygouGON Risk Score: A Novel 10-Year Cardiovascular Risk Prediction Model for Patients with Heterozygous Familial Hypercholesterolemia,,Cardiff University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,11,100261,Uncovering the genetic basis of reproductive health and its links to general health,,University of Muenster,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,12,100274,Universal machine learning model research for Magnetic Resonance(MR) images,,Peking University Health Science Center,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,13,100300,Premature Ovarian Insufficiency (POI) prediction model establishment and precision diagnosis and treatment transformation,,Shanghai Jiao Tong University School of Medicine.,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
